Video,Label
CYPRES_202503011300_D03_fixed_clip239_start605_242_897_662.mp4,Standing
CYPRES_202503011300_D03_fixed_clip300_start2071_480_2501_895.mp4,Lying
CYPRES_202503011400_D03_fixed_clip205_start1705_296_1909_727.mp4,Standing
CYPRES_202503011400_D03_fixed_clip205_start561_246_747_349.mp4,Lying
CYPRES_202503011400_D03_fixed_clip224_start1502_286_1687_391.mp4,Lying
CYPRES_202503011400_D03_fixed_clip238_start2399_1291_2559_1439.mp4,Lying
CYPRES_202503011400_D03_fixed_clip265_start0_365_94_489.mp4,Lying
CYPRES_202503011400_D03_fixed_clip265_start345_267_427_349.mp4,Lying
CYPRES_202503011400_D03_fixed_clip269_start657_127_715_219.mp4,Standing
CYPRES_202503011400_D03_fixed_clip44_start2431_304_2552_444.mp4,Feeding
CYPRES_202503011400_D06_fixed_clip321_start2099_724_2430_820.mp4,Scratching
CYPRES_202503011400_D06_fixed_clip332_start1837_614_2115_779.mp4,Scratching
CYPRES_202503011600_D03_fixed_clip347_start0_552_79_829.mp4,Standing
CYPRES_202503011600_D03_fixed_clip40_start858_1011_1474_1439.mp4,Lying
CYPRES_202503011600_D03_fixed_clip65_start669_374_953_646.mp4,Lying
CYPRES_202503020900_D01_fixed_clip62_start316_455_949_855.mp4,Standing
CYPRES_202503020900_D03_fixed_clip453_start1299_115_1384_274.mp4,Standing
CYPRES_202503020900_D03_fixed_clip485_start1040_110_1129_262.mp4,Standing
CYPRES_202503021100_D03_fixed_clip222_start2115_509_2478_835.mp4,Lying
CYPRES_202503021100_D03_fixed_clip3_start2348_285_2425_372.mp4,Standing
CYPRES_202503021100_D03_fixed_clip4_start0_428_112_495.mp4,Lying
CYPRES_202503021100_D03_fixed_clip4_start907_112_1106_209.mp4,Standing
CYPRES_202503031000_D06_fixed_clip148_start364_645_759_994.mp4,Standing
CYPRES_202503031000_D06_fixed_clip209_start120_466_273_636.mp4,Standing
CYPRES_202503031500_D06_fixed_clip176_start757_470_1000_798.mp4,Standing
CYPRES_202503041100_D03_fixed_clip246_start589_245_736_354.mp4,Lying
CYPRES_202503041100_D03_fixed_clip248_start0_361_169_519.mp4,Standing
CYPRES_202503041100_D03_fixed_clip354_start996_134_1236_268.mp4,Standing
CYPRES_202503041100_D03_fixed_clip65_start1407_116_1453_148.mp4,Standing
CYPRES_202503041100_D03_fixed_clip74_start631_126_728_170.mp4,Standing
CYPRES_202503041100_D03_fixed_clip80_start1071_109_1171_212.mp4,Standing
CYPRES_202503041400_D01_fixed_clip182_start507_178_697_378.mp4,Standing
CYPRES_202503041400_D01_fixed_clip208_start0_686_515_1064.mp4,Standing
CYPRES_202503041400_D01_fixed_clip299_start902_275_1233_809.mp4,Self-grooming
CYPRES_202503041400_D03_fixed_clip1_start2073_365_2217_505.mp4,Lying
CYPRES_202503041400_D03_fixed_clip200_start1529_1205_2057_1439.mp4,Lying
CYPRES_202503041400_D03_fixed_clip216_start1408_161_1671_294.mp4,Self-grooming
CYPRES_202503041400_D03_fixed_clip23_start497_357_842_575.mp4,Lying
CYPRES_202503041400_D03_fixed_clip334_start722_348_855_438.mp4,Lying
CYPRES_202503041400_D03_fixed_clip335_start0_851_355_1210.mp4,Lying
CYPRES_202503041400_D03_fixed_clip340_start2239_522_2466_803.mp4,Lying
CYPRES_202503041400_D03_fixed_clip53_start1289_111_1384_251.mp4,Standing
CYPRES_202503041400_D03_fixed_clip56_start2027_396_2413_937.mp4,Standing
CYPRES_202503041400_D03_fixed_clip72_start1290_116_1372_216.mp4,Standing
CYPRES_202503041400_D03_fixed_clip72_start569_126_681_216.mp4,Standing
CYPRES_202503041400_D03_fixed_clip72_start687_412_941_653.mp4,Lying
CYPRES_202503041500_D03_fixed_clip15_start787_138_950_268.mp4,Standing
CYPRES_202503041500_D03_fixed_clip166_start52_242_137_315.mp4,Standing
CYPRES_202503041500_D03_fixed_clip198_start62_421_183_534.mp4,Lying
CYPRES_202503041500_D03_fixed_clip23_start212_270_327_385.mp4,Lying
CYPRES_202503041500_D03_fixed_clip23_start663_397_946_655.mp4,Lying
CYPRES_202503041500_D03_fixed_clip25_start840_120_923_250.mp4,Standing
CYPRES_202503041500_D03_fixed_clip318_start881_111_974_244.mp4,Standing
CYPRES_202503041500_D03_fixed_clip66_start1778_161_1870_302.mp4,Standing
CYPRES_202503050900_D03_fixed_clip132_start1916_1176_2498_1439.mp4,Lying
CYPRES_202503050900_D03_fixed_clip203_start80_361_238_568.mp4,Lying
CYPRES_202503050900_D03_fixed_clip266_start884_375_1186_580.mp4,Lying
CYPRES_202503050900_D03_fixed_clip270_start2018_560_2559_974.mp4,Standing
CYPRES_202503050900_D03_fixed_clip8_start1667_153_1741_305.mp4,Standing
CYPRES_202503050900_D03_fixed_clip8_start2483_320_2551_457.mp4,Standing
CYPRES_202503051100_D01_fixed_clip325_start2400_641_2559_1062.mp4,Standing
CYPRES_202503051100_D01_fixed_clip67_start0_1021_400_1439.mp4,Lying
CYPRES_202503051600_D01_fixed_clip112_start1780_199_1894_332.mp4,Lying
CYPRES_202503051600_D01_fixed_clip112_start756_265_897_374.mp4,Lying
CYPRES_202503051600_D01_fixed_clip157_start0_1031_212_1324.mp4,Lying
CYPRES_202503051600_D01_fixed_clip41_start2047_86_2133_147.mp4,Standing
CYPRES_202503051600_D01_fixed_clip65_start2435_990_2559_1308.mp4,Lying
CYPRES_202503051600_D01_fixed_clip67_start0_415_104_723.mp4,Standing
CYPRES_202503051600_D01_fixed_clip67_start2185_104_2371_177.mp4,Standing
CYPRES_202503061000_D06_fixed_clip246_start849_837_986_1140.mp4,Feeding
CYPRES_202503061000_D06_fixed_clip286_start662_452_978_630.mp4,Standing
CYPRES_202503061000_D06_fixed_clip305_start822_769_967_1235.mp4,Feeding
CYPRES_202503061000_D06_fixed_clip39_start1814_394_1919_493.mp4,Standing
CYPRES_202503061100_D06_fixed_clip10_start757_691_1144_1119.mp4,Feeding
CYPRES_202503061100_D06_fixed_clip162_start1610_683_1779_1210.mp4,Feeding
CYPRES_202503061300_D03_fixed_clip116_start563_256_716_354.mp4,Lying
CYPRES_202503061300_D03_fixed_clip187_start941_255_1155_430.mp4,Lying
CYPRES_202503061300_D03_fixed_clip248_start1387_169_1483_382.mp4,Standing
CYPRES_202503061300_D03_fixed_clip270_start1848_171_1946_278.mp4,Feeding
CYPRES_202503061300_D03_fixed_clip330_start191_626_1005_1439.mp4,Standing
CYPRES_202503061500_D01_fixed_clip100_start606_145_756_258.mp4,Feeding
CYPRES_202503061500_D01_fixed_clip175_start215_330_619_695.mp4,Standing
CYPRES_202503061500_D01_fixed_clip188_start1059_266_1165_344.mp4,Lying
CYPRES_202503061500_D01_fixed_clip188_start933_96_1022_174.mp4,Other
CYPRES_202503061500_D01_fixed_clip267_start1237_75_1349_216.mp4,Standing
CYPRES_202503061500_D01_fixed_clip267_start1297_1025_1954_1439.mp4,Lying
CYPRES_202503061500_D01_fixed_clip306_start1474_309_1768_651.mp4,Lying
CYPRES_202503071300_D06_fixed_clip180_start197_579_516_777.mp4,Standing
CYPRES_202503071300_D06_fixed_clip190_start1676_698_1985_1158.mp4,Feeding
CYPRES_202503071400_D06_fixed_clip14_start2153_745_2320_819.mp4,Standing
CYPRES_202503071400_D06_fixed_clip270_start101_430_263_608.mp4,Standing
CYPRES_202503071500_D01_fixed_clip232_start2317_344_2551_647.mp4,Lying
CYPRES_202503071500_D01_fixed_clip232_start2520_382_2559_448.mp4,Lying
CYPRES_202503071500_D01_fixed_clip68_start947_350_1203_553.mp4,Lying
CYPRES_202503090900_D01_fixed_clip187_start126_625_949_1050.mp4,Standing
CYPRES_202503090900_D01_fixed_clip188_start1236_346_1482_629.mp4,Lying
CYPRES_202503090900_D01_fixed_clip19_start1314_68_1482_229.mp4,Feeding
CYPRES_202503091600_D06_fixed_clip117_start783_575_950_903.mp4,Walking
CYPRES_202503091600_D06_fixed_clip164_start853_647_1147_1039.mp4,Feeding
CYPRES_202503091600_D06_fixed_clip240_start2006_617_2246_758.mp4,Lying
CYPRES_202503100900_D03_fixed_clip246_start2328_1287_2559_1439.mp4,Lying
CYPRES_202503100900_D03_fixed_clip266_start2093_246_2319_414.mp4,Self-grooming
CYPRES_202503101000_D01_fixed_clip180_start1627_314_2016_625.mp4,Lying
CYPRES_202503101000_D06_fixed_clip144_start179_665_587_886.mp4,Walking
CYPRES_202503101100_D01_fixed_clip161_start425_295_638_675.mp4,Standing
CYPRES_202503101300_D06_fixed_clip155_start1827_445_1975_503.mp4,Standing
CYPRES_202503101300_D06_fixed_clip239_start1874_449_2005_504.mp4,Standing
CYPRES_202503101300_D06_fixed_clip287_start650_460_995_681.mp4,Standing
CYPRES_202503101300_D06_fixed_clip307_start1698_434_1830_489.mp4,Lying
CYPRES_202503101300_D06_fixed_clip316_start650_459_963_663.mp4,Standing
CYPRES_202503101300_D06_fixed_clip324_start302_715_803_958.mp4,Standing
CYPRES_202503101300_D06_fixed_clip365_start536_402_913_672.mp4,Lying
CYPRES_202503101300_D06_fixed_clip504_start2333_667_2448_771.mp4,Lying
CYPRES_202503101300_D06_fixed_clip62_start2114_749_2430_973.mp4,Standing
CYPRES_202503101600_D01_fixed_clip137_start2259_1007_2559_1439.mp4,Lying
CYPRES_202503101600_D01_fixed_clip344_start985_270_1233_349.mp4,Lying
CYPRES_202503101600_D01_fixed_clip347_start13_1083_470_1439.mp4,Lying
CYPRES_202503110900_D03_fixed_clip428_start1542_132_1635_291.mp4,Feeding
CYPRES_202503111000_D03_fixed_clip127_start1191_107_1342_215.mp4,Feeding
CYPRES_202503111000_D03_fixed_clip417_start1022_104_1111_209.mp4,Feeding
CYPRES_202503111100_D01_fixed_clip12_start1297_1052_1956_1439.mp4,Lying
CYPRES_202503111100_D01_fixed_clip181_start1729_60_1830_169.mp4,Feeding
CYPRES_202503111100_D01_fixed_clip245_start1756_216_1885_335.mp4,Lying
CYPRES_202503111100_D01_fixed_clip245_start419_319_636_742.mp4,Standing
CYPRES_202503111100_D01_fixed_clip284_start702_400_990_735.mp4,Lying
CYPRES_202503111100_D01_fixed_clip36_start2196_235_2371_373.mp4,Lying
CYPRES_202503111100_D01_fixed_clip55_start1849_81_1977_173.mp4,Standing
CYPRES_202503111100_D01_fixed_clip73_start111_277_318_446.mp4,Standing
CYPRES_202503111100_D01_fixed_clip73_start1703_335_2016_594.mp4,Lying
CYPRES_202503111100_D01_fixed_clip84_start0_412_347_872.mp4,Standing
CYPRES_202503111100_D01_fixed_clip8_start1272_236_1502_764.mp4,Standing
CYPRES_202503111100_D01_fixed_clip8_start809_116_1005_214.mp4,Standing
CYPRES_202503111100_D06_fixed_clip189_start1726_446_1808_490.mp4,Lying
CYPRES_202503111100_D06_fixed_clip312_start209_665_531_1169.mp4,Feeding
CYPRES_202503111100_D06_fixed_clip7_start308_663_614_1181.mp4,Feeding
CYPRES_202503111400_D01_fixed_clip182_start790_1157_1359_1439.mp4,Lying
CYPRES_202503121200_D06_fixed_clip114_start1545_596_1928_772.mp4,Walking
SAULAIE_202503141600_D08_fixed_clip24_start46_368_96_450.mp4,Standing
SAULAIE_202503141600_D08_fixed_clip44_start0_466_180_608.mp4,Drinking
SAULAIE_202503151000_D03_fixed_clip250_start1431_435_1721_700.mp4,Lying
SAULAIE_202503151200_D04_fixed_clip203_start138_280_230_370.mp4,Standing
SAULAIE_202503151200_D04_fixed_clip300_start1350_389_1467_488.mp4,Lying
SAULAIE_202503151200_D04_fixed_clip4_start107_329_176_424.mp4,Lying
SAULAIE_202503151300_D02_fixed_clip148_start179_429_642_819.mp4,Lying
SAULAIE_202503151300_D02_fixed_clip169_start1572_111_2077_374.mp4,Standing
SAULAIE_202503151300_D02_fixed_clip17_start628_131_909_323.mp4,Lying
SAULAIE_202503151300_D02_fixed_clip213_start90_602_511_1013.mp4,Lying
SAULAIE_202503151300_D02_fixed_clip69_start434_281_697_509.mp4,Lying
SAULAIE_202503151300_D08_fixed_clip170_start1369_191_1470_289.mp4,Lying
SAULAIE_202503151300_D08_fixed_clip22_start143_556_301_746.mp4,Lying
SAULAIE_202503151300_D08_fixed_clip22_start867_504_1076_739.mp4,Lying
SAULAIE_202503151300_D08_fixed_clip39_start1209_244_1297_308.mp4,Lying
SAULAIE_202503151300_D08_fixed_clip39_start757_330_1012_468.mp4,Lying
SAULAIE_202503151400_D02_fixed_clip328_start1558_1071_2434_1439.mp4,Lying
SAULAIE_202503151500_D03_fixed_clip12_start378_159_550_292.mp4,Standing
SAULAIE_202503151500_D03_fixed_clip132_start390_169_525_293.mp4,Standing
SAULAIE_202503151500_D03_fixed_clip303_start1084_139_1296_250.mp4,Standing
SAULAIE_202503151500_D03_fixed_clip303_start1110_206_1226_384.mp4,Standing
SAULAIE_202503151500_D03_fixed_clip303_start1840_344_1972_438.mp4,Lying
SAULAIE_202503151500_D03_fixed_clip327_start1117_846_1416_1439.mp4,Feeding
SAULAIE_202503151500_D03_fixed_clip335_start10_445_315_694.mp4,Standing
SAULAIE_202503151500_D03_fixed_clip343_start855_138_1096_264.mp4,Walking
SAULAIE_202503151500_D03_fixed_clip344_start2143_316_2247_416.mp4,Standing
SAULAIE_202503151600_D01_fixed_clip31_start2320_615_2559_970.mp4,Lying
SAULAIE_202503151600_D01_fixed_clip34_start1424_209_1527_350.mp4,Feeding
SAULAIE_202503151600_D01_fixed_clip34_start2320_611_2559_965.mp4,Lying
SAULAIE_202503151600_D01_fixed_clip7_start1350_201_1479_348.mp4,Feeding
SAULAIE_202503151600_D01_fixed_clip7_start2276_304_2381_447.mp4,Feeding
SAULAIE_202503161100_D01_fixed_clip166_start538_266_738_369.mp4,Standing
SAULAIE_202503161100_D01_fixed_clip32_start1101_236_1341_314.mp4,Other
SAULAIE_202503161100_D01_fixed_clip65_start1556_556_1909_1016.mp4,Lying
SAULAIE_202503161100_D03_fixed_clip22_start1237_300_1393_405.mp4,Lying
SAULAIE_202503161100_D03_fixed_clip30_start1886_543_2175_663.mp4,Standing
SAULAIE_202503161200_D03_fixed_clip282_start1238_300_1390_406.mp4,Lying
SAULAIE_202503161200_D03_fixed_clip4_start488_286_670_559.mp4,Standing
SAULAIE_202503161200_D03_fixed_clip4_start573_125_718_254.mp4,Standing
SAULAIE_202503161300_D01_fixed_clip230_start960_528_1252_993.mp4,Lying
SAULAIE_202503161300_D01_fixed_clip249_start1877_250_1947_382.mp4,Feeding
SAULAIE_202503161300_D01_fixed_clip345_start1031_527_1252_833.mp4,Lying
SAULAIE_202503161300_D01_fixed_clip354_start713_250_940_411.mp4,Standing
SAULAIE_202503161300_D03_fixed_clip10_start46_351_183_450.mp4,Lying
SAULAIE_202503161300_D03_fixed_clip152_start964_195_1072_391.mp4,Standing
SAULAIE_202503161300_D03_fixed_clip162_start1830_341_2016_447.mp4,Lying
SAULAIE_202503161300_D03_fixed_clip208_start1850_501_2043_685.mp4,Lying
SAULAIE_202503161300_D04_fixed_clip306_start1431_505_1574_751.mp4,Lying
SAULAIE_202503161600_D01_fixed_clip104_start1569_215_1669_359.mp4,Feeding
SAULAIE_202503161600_D01_fixed_clip334_start2378_326_2448_463.mp4,Feeding
SAULAIE_202503170900_D03_fixed_clip336_start257_579_685_963.mp4,Walking
SAULAIE_202503170900_D03_fixed_clip370_start1502_471_1698_768.mp4,Lying
SAULAIE_202503171300_D02_fixed_clip527_start1663_530_2217_785.mp4,Lying
SAULAIE_202503171300_D08_fixed_clip218_start1413_341_1536_446.mp4,Lying
SAULAIE_202503171300_D08_fixed_clip218_start1920_783_2142_1396.mp4,Feeding
SAULAIE_202503171300_D08_fixed_clip317_start676_474_950_708.mp4,Lying
SAULAIE_202503171300_D08_fixed_clip43_start1794_341_1941_423.mp4,Lying
SAULAIE_202503180900_D04_fixed_clip523_start1067_369_1331_619.mp4,Drinking
SAULAIE_202503180900_D04_fixed_clip7_start1859_785_2104_1339.mp4,Feeding
SAULAIE_202503180900_D04_fixed_clip7_start356_797_522_1209.mp4,Feeding
SAULAIE_202503181000_D01_fixed_clip182_start2039_279_2166_394.mp4,Standing
SAULAIE_202503181000_D01_fixed_clip32_start1287_381_1500_538.mp4,Lying
SAULAIE_202503181000_D01_fixed_clip50_start1572_251_1671_468.mp4,Standing
SAULAIE_202503181000_D01_fixed_clip50_start706_238_977_429.mp4,Walking
SAULAIE_202503181000_D04_fixed_clip294_start1445_490_1608_779.mp4,Standing
SAULAIE_202503181000_D04_fixed_clip315_start388_843_852_1404.mp4,Feeding
SAULAIE_202503181100_D02_fixed_clip137_start418_351_726_540.mp4,Lying
SAULAIE_202503181100_D02_fixed_clip316_start342_142_460_243.mp4,Lying
SAULAIE_202503181400_D01_fixed_clip138_start899_235_1174_473.mp4,Standing
SAULAIE_202503181400_D01_fixed_clip264_start1254_381_1497_539.mp4,Lying
SAULAIE_202503181400_D01_fixed_clip264_start1889_567_2208_1019.mp4,Lying
SAULAIE_202503181400_D01_fixed_clip307_start2120_682_2496_1019.mp4,Lying
SAULAIE_202503181400_D01_fixed_clip43_start1583_576_1991_996.mp4,Lying
SAULAIE_202503181400_D01_fixed_clip64_start1965_392_2203_519.mp4,Lying
SAULAIE_202503181400_D03_fixed_clip299_start1789_135_1871_230.mp4,Standing
SAULAIE_202503181400_D03_fixed_clip98_start1881_352_2211_619.mp4,Standing
SAULAIE_202503181600_D04_fixed_clip280_start1855_546_2051_714.mp4,Lying
SAULAIE_202503181600_D04_fixed_clip344_start1498_510_1746_753.mp4,Lying
SAULAIE_202503181600_D04_fixed_clip96_start2108_569_2285_734.mp4,Scratching
SAULAIE_202503190900_D01_fixed_clip155_start1280_511_1810_1273.mp4,Standing
SAULAIE_202503190900_D01_fixed_clip312_start890_518_1296_999.mp4,Lying
SAULAIE_202503190900_D08_fixed_clip194_start1751_175_1811_289.mp4,Standing
SAULAIE_202503191100_D02_fixed_clip319_start1583_529_2241_875.mp4,Lying
SAULAIE_202503191100_D02_fixed_clip31_start207_443_559_684.mp4,Lying
SAULAIE_202503191100_D02_fixed_clip31_start302_50_381_157.mp4,Standing
SAULAIE_202503191100_D04_fixed_clip180_start516_796_881_1439.mp4,Feeding
SAULAIE_202503191300_D04_fixed_clip165_start2017_324_2142_421.mp4,Scratching
SAULAIE_202503191300_D04_fixed_clip351_start627_818_845_1439.mp4,Feeding
SAULAIE_202503191300_D04_fixed_clip401_start1432_526_1591_719.mp4,Standing
SAULAIE_202503191300_D04_fixed_clip43_start1496_810_1894_1394.mp4,Feeding
SAULAIE_202503191300_D04_fixed_clip81_start204_569_350_782.mp4,Lying
SAULAIE_202503191600_D02_fixed_clip241_start1431_4_1697_324.mp4,Standing
SAULAIE_202503191600_D04_fixed_clip112_start207_297_335_393.mp4,Lying
SAULAIE_202503191600_D04_fixed_clip114_start2151_355_2306_439.mp4,Standing
SAULAIE_202503191600_D04_fixed_clip18_start1949_320_2095_404.mp4,Standing
SAULAIE_202503191600_D04_fixed_clip18_start2274_736_2559_971.mp4,Walking
SAULAIE_202503191600_D04_fixed_clip73_start1714_586_2039_798.mp4,Standing
SAULAIE_202503200900_D02_fixed_clip169_start374_330_706_536.mp4,Lying
SAULAIE_202503200900_D02_fixed_clip240_start1698_381_2088_613.mp4,Lying
SAULAIE_202503200900_D02_fixed_clip3_start1761_100_1947_198.mp4,Lying
SAULAIE_202503200900_D04_fixed_clip196_start2040_550_2150_700.mp4,Lying
SAULAIE_202503200900_D04_fixed_clip1_start2373_741_2552_935.mp4,Lying
SAULAIE_202503200900_D04_fixed_clip222_start1128_411_1287_650.mp4,Standing
SAULAIE_202503201100_D01_fixed_clip273_start1892_418_2016_569.mp4,Lying
SAULAIE_202503201100_D01_fixed_clip289_start868_201_1019_267.mp4,Standing
SAULAIE_202503201100_D01_fixed_clip50_start880_205_958_387.mp4,Feeding
SAULAIE_202503201100_D04_fixed_clip157_start871_245_1068_372.mp4,Standing
SAULAIE_202503201100_D04_fixed_clip215_start1876_296_1986_390.mp4,Standing
SAULAIE_202503201100_D04_fixed_clip264_start1994_315_2149_415.mp4,Scratching
SAULAIE_202503201100_D04_fixed_clip336_start2080_528_2282_718.mp4,Lying
SAULAIE_202503201200_D03_fixed_clip339_start917_306_1067_403.mp4,Lying
SAULAIE_202503201300_D02_fixed_clip235_start1646_531_2181_876.mp4,Lying
SAULAIE_202503201300_D02_fixed_clip262_start0_446_85_562.mp4,Lying
SAULAIE_202503201300_D02_fixed_clip46_start991_85_1171_219.mp4,Standing
SAULAIE_202503201400_D08_fixed_clip109_start1030_402_1224_690.mp4,Standing
SAULAIE_202503201400_D08_fixed_clip175_start2408_394_2559_528.mp4,Standing
SAULAIE_202503201400_D08_fixed_clip226_start688_426_866_689.mp4,Standing
SAULAIE_202503201400_D08_fixed_clip228_start688_441_875_708.mp4,Standing
SAULAIE_202503201400_D08_fixed_clip61_start1575_162_1657_290.mp4,Standing
SAULAIE_202503211000_D01_fixed_clip67_start1981_289_2211_520.mp4,Standing
SAULAIE_202503211100_D02_fixed_clip144_start0_396_86_584.mp4,Lying
SAULAIE_202503211100_D02_fixed_clip84_start1627_618_2060_865.mp4,Lying
SAULAIE_202503211100_D02_fixed_clip84_start351_151_461_239.mp4,Lying
SAULAIE_202503211500_D02_fixed_clip0_start598_8_711_82.mp4,Lying
SAULAIE_202503211500_D02_fixed_clip238_start1640_610_2190_883.mp4,Lying
SAULAIE_202503211500_D02_fixed_clip308_start118_228_326_405.mp4,Lying
SAULAIE_202503211500_D02_fixed_clip64_start131_167_266_252.mp4,Standing
SAULAIE_202503220900_D03_fixed_clip131_start219_307_454_514.mp4,Walking
SAULAIE_202503220900_D03_fixed_clip143_start1886_823_2132_1409.mp4,Feeding
SAULAIE_202503220900_D03_fixed_clip143_start880_440_1101_745.mp4,Lying
SAULAIE_202503220900_D03_fixed_clip185_start1569_151_1671_297.mp4,Standing
SAULAIE_202503220900_D03_fixed_clip249_start1262_324_1390_422.mp4,Lying
SAULAIE_202503220900_D03_fixed_clip33_start1404_833_1677_1439.mp4,Feeding
SAULAIE_202503221100_D04_fixed_clip147_start1895_421_1987_490.mp4,Lying
SAULAIE_202503221100_D04_fixed_clip222_start1000_257_1101_344.mp4,Standing
SAULAIE_202503221100_D04_fixed_clip84_start509_270_635_344.mp4,Lying
SAULAIE_202503221400_D04_fixed_clip251_start1560_698_2036_1034.mp4,Standing
SAULAIE_202503221400_D04_fixed_clip85_start2443_970_2534_1229.mp4,Feeding
SAULAIE_202503221400_D04_fixed_clip85_start431_281_541_367.mp4,Lying
SAULAIE_202503221500_D02_fixed_clip315_start267_440_636_818.mp4,Lying
SAULAIE_202503230900_D02_fixed_clip121_start0_357_178_534.mp4,Lying
SAULAIE_202503230900_D02_fixed_clip121_start227_195_399_329.mp4,Lying
SAULAIE_202503230900_D02_fixed_clip237_start1003_0_1213_60.mp4,Lying
SAULAIE_202503230900_D03_fixed_clip197_start1661_251_1900_334.mp4,Standing
SAULAIE_202503230900_D03_fixed_clip354_start1417_175_1623_309.mp4,Standing
SAULAIE_202503230900_D03_fixed_clip354_start772_237_877_438.mp4,Standing
SAULAIE_202503230900_D03_fixed_clip99_start520_425_706_855.mp4,Standing
SAULAIE_202503231100_D02_fixed_clip148_start0_1082_98_1355.mp4,Lying
SAULAIE_202503231100_D02_fixed_clip232_start172_87_299_214.mp4,Feeding
SAULAIE_202503231100_D04_fixed_clip324_start471_531_690_751.mp4,Lying
SAULAIE_202503231100_D04_fixed_clip383_start276_790_593_1309.mp4,Feeding
SAULAIE_202503240900_D01_fixed_clip63_start1234_197_1331_348.mp4,Feeding
SAULAIE_202503240900_D03_fixed_clip109_start2050_480_2297_700.mp4,Lying
SAULAIE_202503240900_D03_fixed_clip111_start1641_208_1739_414.mp4,Standing
SAULAIE_202503240900_D03_fixed_clip149_start1528_225_1626_421.mp4,Standing
SAULAIE_202503240900_D03_fixed_clip149_start1972_574_2319_804.mp4,Standing
SAULAIE_202503240900_D03_fixed_clip308_start1236_313_1365_414.mp4,Lying
SAULAIE_202503240900_D03_fixed_clip71_start116_891_347_1439.mp4,Feeding
SAULAIE_202503240900_D03_fixed_clip95_start345_880_584_1439.mp4,Feeding
SAULAIE_202503240900_D04_fixed_clip123_start653_835_1072_1439.mp4,Feeding
SAULAIE_202503241000_D04_fixed_clip119_start19_576_137_824.mp4,Lying
SAULAIE_202503241000_D04_fixed_clip16_start2028_556_2119_718.mp4,Lying
SAULAIE_202503241000_D04_fixed_clip335_start2312_579_2451_724.mp4,Lying
SAULAIE_202503241000_D04_fixed_clip342_start1990_535_2152_783.mp4,Lying
SAULAIE_202503251000_D04_fixed_clip108_start0_597_137_824.mp4,Lying
SAULAIE_202503251000_D04_fixed_clip134_start455_511_692_745.mp4,Lying
SAULAIE_202503251000_D04_fixed_clip232_start1966_350_2071_423.mp4,Standing
SAULAIE_202503251000_D04_fixed_clip240_start177_528_403_753.mp4,Lying
SAULAIE_202503251000_D04_fixed_clip253_start1812_430_1927_720.mp4,Standing
SAULAIE_202503251000_D04_fixed_clip268_start2320_464_2469_535.mp4,Lying
SAULAIE_202503251000_D04_fixed_clip268_start2375_372_2445_458.mp4,Standing
SAULAIE_202503251000_D04_fixed_clip53_start1894_549_2036_713.mp4,Lying
SAULAIE_202503251000_D04_fixed_clip53_start319_834_728_1388.mp4,Feeding
SAULAIE_202503251100_D08_fixed_clip130_start1573_461_1810_723.mp4,Lying
SAULAIE_202503251100_D08_fixed_clip190_start873_806_1181_1439.mp4,Feeding
SAULAIE_202503251100_D08_fixed_clip350_start1019_471_1303_743.mp4,Lying
SAULAIE_202503251400_D03_fixed_clip121_start1941_494_2157_719.mp4,Lying
SAULAIE_202503251400_D03_fixed_clip209_start0_380_96_469.mp4,Lying
SAULAIE_202503251400_D03_fixed_clip209_start1492_836_1840_1439.mp4,Feeding
SAULAIE_202503251400_D03_fixed_clip307_start1086_207_1239_401.mp4,Standing
SAULAIE_202503251400_D03_fixed_clip307_start1738_832_2256_1420.mp4,Feeding
SAULAIE_202503251400_D03_fixed_clip359_start1806_511_2051_720.mp4,Lying
SAULAIE_202503260900_D01_fixed_clip12_start1101_383_1341_546.mp4,Lying
SAULAIE_202503260900_D01_fixed_clip272_start1225_525_1622_999.mp4,Lying
SAULAIE_202503260900_D01_fixed_clip272_start1298_389_1479_535.mp4,Lying
SAULAIE_202503260900_D01_fixed_clip272_start1560_544_1928_1000.mp4,Lying
SAULAIE_202503260900_D01_fixed_clip37_start2518_355_2559_479.mp4,Feeding
SAULAIE_202503260900_D03_fixed_clip105_start462_434_843_723.mp4,Standing
SAULAIE_202503260900_D08_fixed_clip17_start310_776_661_999.mp4,Walking
SAULAIE_202503260900_D08_fixed_clip29_start97_463_178_556.mp4,Standing
SAULAIE_202503261000_D04_fixed_clip126_start505_285_603_370.mp4,Lying
SAULAIE_202503271100_D02_fixed_clip239_start366_310_702_549.mp4,Lying
SAULAIE_202503271100_D02_fixed_clip78_start924_35_1135_91.mp4,Lying
BUISSON_202410161200_D04_clip54_start187_523_656_818.mp4,Feeding
BUISSON_202410161200_D04_clip72_start1519_416_1704_640.mp4,Standing
BUISSON_202410161200_D04_clip85_start520_548_901_965.mp4,Feeding
BUISSON_202410170900_D01_fixed_clip14_start1524_1066_2160_1439.mp4,Lying
BUISSON_202410170900_D05_clip122_start1298_191_1446_331.mp4,Standing
BUISSON_202410171000_D04_clip119_start2291_1054_2436_1383.mp4,Feeding
BUISSON_202410171000_D04_clip209_start710_411_1066_546.mp4,Standing
BUISSON_202410171000_D04_clip209_start758_527_977_729.mp4,Feeding
BUISSON_202410171000_D04_clip323_start747_366_996_449.mp4,Lying
BUISSON_202410171200_D03_clip167_start1966_496_2106_590.mp4,Lying
BUISSON_202410171200_D03_clip98_start987_535_1217_719.mp4,Lying
